ID,MONTHS_BALANCE,STATUS
5068917,-23,X
5068917,-24,0
5068917,-25,X
5068917,-26,X
5068917,-27,X
5068917,-28,0
5068917,-29,X
5068917,-30,X
5068917,-31,0
5068918,-22,C
5068918,-23,C
5068918,-24,C
5068918,-25,C
5068918,-26,C
5068918,-27,C
5068918,-28,C
5068918,-29,0
5068918,-30,0
5068918,-31,0
5068918,-32,0
5068918,-33,0
5068918,-34,X
5068919,0,C
5068919,-1,C
5068919,-2,C
5068919,-3,C
5068919,-4,C
5068919,-5,C
5068919,-6,C
5068919,-7,C
5068919,-8,C
5068919,-9,C
5068919,-10,C
5068919,-11,C
5068919,-12,C
5068919,-13,C
5068919,-14,C
5068919,-15,C
5068919,-16,C
5068919,-17,C
5068919,-18,C
5068919,-19,C
5068919,-20,C
5068919,-21,C
5068919,-22,C
5068919,-23,C
5068919,-24,C
5068919,-25,0
5068919,-26,X
5068919,-27,0
5068919,-28,X
5068919,-29,X
5068919,-30,X
5068919,-31,0
5068919,-32,X
5068919,-33,X
5068919,-34,0
5068920,0,C
5068920,-1,C
5068920,-2,C
5068920,-3,C
5068920,-4,C
5068920,-5,C
5068920,-6,C
5068920,-7,C
5068920,-8,C
5068920,-9,C
5068920,-10,C
5068920,-11,C
5068920,-12,C
5068920,-13,C
5068920,-14,C
5068920,-15,C
5068920,-16,C
5068920,-17,C
5068920,-18,C
5068920,-19,C
5068920,-20,C
5068920,-21,C
5068920,-22,C
5068920,-23,C
5068920,-24,C
5068920,-25,C
5068920,-26,C
5068920,-27,C
5068920,-28,C
5068920,-29,C
5068920,-30,C
5068920,-31,C
5068920,-32,C
5068920,-33,C
5068920,-34,0
5068920,-35,X
5068920,-36,0
5068920,-37,X
5068920,-38,X
5068920,-39,X
5068920,-40,0
5068920,-41,X
5068920,-42,X
5068920,-43,0
5068921,0,0
5068921,-1,X
5068921,-2,0
5068921,-3,X
5068921,-4,X
5068921,-5,X
5068921,-6,0
5068921,-7,X
5068921,-8,X
5068921,-9,0
5068922,0,X
5068922,-1,0
5068922,-2,X
5068922,-3,0
5068922,-4,X
5068922,-5,0
5068922,-6,0
5068922,-7,0
5068922,-8,X
5068922,-9,0
5068922,-10,0
5068922,-11,0
5068923,-41,C
5068923,-42,C
5068923,-43,C
5068923,-44,C
5068923,-45,C
5068923,-46,C
5068923,-47,0
5068923,-48,0
5068923,-49,0
5068923,-50,0
5068923,-51,0
5068923,-52,0
5068923,-53,0
5068923,-54,0
5068923,-55,0
5068923,-56,0
5068923,-57,0
5068924,-13,0
5068924,-14,0
5068924,-15,0
5068924,-16,0
5068924,-17,0
5068924,-18,0
5068924,-19,0
5068924,-20,0
5068924,-21,0
5068925,0,0
5068925,-1,0
5068925,-2,0
5068925,-3,0
5068925,-4,0
5068925,-5,0
5068925,-6,0
5068925,-7,0
5068925,-8,0
5068926,0,C
5068926,-1,C
5068926,-2,C
5068926,-3,C
5068926,-4,C
5068926,-5,C
5068926,-6,C
5068926,-7,C
5068926,-8,C
5068926,-9,0
5068926,-10,0
5068926,-11,0
5068926,-12,0
5068926,-13,0
5068926,-14,0
5068926,-15,0
5068926,-16,0
5068926,-17,0
5068926,-18,0
5068926,-19,0
5068926,-20,0
5068926,-21,0
5068926,-22,0
5068926,-23,0
5068926,-24,0
5068926,-25,0
5068926,-26,0
5068926,-27,0
5068926,-28,0
5068926,-29,0
5068926,-30,0
5068926,-31,0
5068926,-32,0
5068926,-33,0
5068926,-34,0
5068926,-35,0
5068926,-36,0
5068926,-37,0
5068926,-38,0
5068926,-39,0
5068926,-40,0
5068926,-41,0
5068926,-42,0
5068926,-43,0
5068926,-44,0
5068926,-45,0
5068926,-46,0
5068926,-47,0
5068926,-48,0
5068927,0,C
5068927,-1,C
5068927,-2,0
5068927,-3,0
5068927,-4,0
5068927,-5,0
5068927,-6,0
5068927,-7,0
5068927,-8,0
5068927,-9,0
5068927,-10,0
5068927,-11,0
5068927,-12,0
5068928,0,0
5068928,-1,0
5068928,-2,0
5068928,-3,0
5068928,-4,0
5068929,0,C
5068929,-1,0
5068929,-2,0
5068929,-3,0
5068929,-4,0
5068929,-5,0
5068929,-6,0
5068929,-7,0
5068929,-8,0
5068929,-9,0
5068930,0,C
5068930,-1,0
5068930,-2,0
5068930,-3,0
5068930,-4,0
5068930,-5,0
5068930,-6,0
5068930,-7,0
5068930,-8,0
5068930,-9,0
5068930,-10,0
5068930,-11,0
5068931,0,C
5068931,-1,C
5068931,-2,C
5068931,-3,C
5068931,-4,0
5068931,-5,0
5068931,-6,0
5068931,-7,0
5068931,-8,0
5068931,-9,0
5068931,-10,0
5068931,-11,0
5068931,-12,0
5068931,-13,0
5068931,-14,0
5068932,-5,C
5068932,-6,C
5068932,-7,C
5068932,-8,C
5068932,-9,C
5068932,-10,C
5068932,-11,C
5068932,-12,C
5068932,-13,C
5068932,-14,C
5068932,-15,C
5068932,-16,C
5068932,-17,C
5068932,-18,0
5068932,-19,0
5068932,-20,0
5068933,0,C
5068933,-1,C
5068933,-2,C
5068933,-3,C
5068933,-4,C
5068933,-5,C
5068933,-6,C
5068933,-7,C
5068933,-8,C
5068933,-9,C
5068933,-10,C
5068933,-11,C
5068933,-12,C
5068933,-13,C
5068933,-14,C
5068933,-15,0
5068933,-16,0
5068933,-17,0
5068933,-18,0
5068933,-19,0
5068933,-20,0
5068933,-21,0
5068933,-22,0
5068933,-23,0
5068933,-24,0
5068933,-25,0
5068934,-33,1
5068934,-34,0
5068934,-35,0
5068934,-36,0
5068934,-37,0
5068934,-38,0
5068934,-39,X
5068935,-33,1
5068935,-34,0
5068935,-35,0
5068935,-36,0
5068935,-37,0
5068935,-38,0
5068935,-39,0
5068936,-33,1
5068936,-34,0
5068936,-35,0
5068936,-36,0
5068936,-37,0
5068936,-38,0
5068936,-39,X
5068937,-33,1
5068937,-34,0
5068937,-35,0
5068937,-36,0
5068937,-37,0
5068937,-38,0
5068937,-39,0
5068940,0,1
5068940,-1,0
5068940,-2,0
5068940,-3,0
5068940,-4,0
5068940,-5,0
5068940,-6,0
5068943,-9,X
5068943,-10,X
5068943,-11,X
5068943,-12,0
5068943,-13,0
5068943,-14,0
5068943,-15,X
5068943,-16,0
5068943,-17,X
5068943,-18,0
5068943,-19,0
5068943,-20,X
5068943,-21,0
5068943,-22,X
5068943,-23,0
5068943,-24,0
5068946,0,X
5068946,-1,X
5068946,-2,X
5068946,-3,0
5068946,-4,0
5068946,-5,0
5068946,-6,X
5068946,-7,0
5068946,-8,X
5068946,-9,0
5068946,-10,0
5068946,-11,X
5068946,-12,0
5068946,-13,X
5068946,-14,0
5068946,-15,0
5068947,-9,X
5068947,-10,X
5068947,-11,X
5068947,-12,0
5068947,-13,0
5068947,-14,0
5068947,-15,X
5068947,-16,0
5068947,-17,X
5068947,-18,0
5068947,-19,0
5068947,-20,X
5068947,-21,0
5068947,-22,X
5068947,-23,0
5068947,-24,0
5068948,0,X
5068948,-1,X
5068948,-2,X
5068948,-3,0
5068948,-4,0
5068948,-5,0
5068948,-6,X
5068948,-7,0
5068948,-8,X
5068948,-9,0
5068948,-10,0
5068948,-11,X
5068948,-12,0
5068948,-13,X
5068948,-14,0
5068948,-15,0
5068949,-9,X
5068949,-10,X
5068949,-11,X
5068949,-12,0
5068949,-13,0
5068949,-14,0
5068949,-15,X
5068949,-16,0
5068949,-17,X
5068949,-18,0
5068949,-19,0
5068949,-20,X
5068949,-21,0
5068949,-22,X
5068949,-23,0
5068949,-24,0
5068950,-5,X
5068950,-6,X
5068950,-7,X
5068950,-8,0
5068950,-9,0
5068950,-10,0
5068950,-11,X
5068950,-12,0
5068950,-13,X
5068950,-14,0
5068950,-15,0
5068950,-16,X
5068950,-17,0
5068950,-18,X
5068950,-19,0
5068950,-20,0
5068951,0,X
5068951,-1,0
5068951,-2,0
5068951,-3,0
5068951,-4,0
5068951,-5,0
5068951,-6,0
5068951,-7,0
5068951,-8,0
5068951,-9,X
5068952,0,X
5068952,-1,X
5068952,-2,X
5068952,-3,X
5068952,-4,X
5068952,-5,X
5068952,-6,X
5068952,-7,X
5068952,-8,X
5068952,-9,X
5068952,-10,X
5068952,-11,X
5068952,-12,X
5068952,-13,X
5068952,-14,X
5068952,-15,X
5068952,-16,X
5068952,-17,X
5068952,-18,X
5068952,-19,X
5068952,-20,X
5068952,-21,X
5068952,-22,X
5068952,-23,X
5068952,-24,X
5068952,-25,X
5068952,-26,X
5068952,-27,X
5068953,0,C
5068953,-1,C
5068953,-2,C
5068953,-3,C
5068953,-4,C
5068953,-5,C
5068953,-6,C
5068953,-7,C
5068953,-8,C
5068953,-9,C
5068953,-10,C
5068953,-11,C
5068953,-12,C
5068953,-13,C
5068953,-14,C
5068953,-15,C
5068953,-16,C
5068953,-17,C
5068953,-18,C
5068953,-19,C
5068953,-20,C
5068953,-21,C
5068953,-22,C
5068953,-23,C
5068953,-24,C
5068953,-25,C
5068953,-26,C
5068953,-27,C
5068953,-28,C
5068953,-29,C
5068953,-30,C
5068953,-31,C
5068953,-32,C
5068953,-33,C
5068953,-34,C
5068953,-35,C
5068953,-36,C
5068953,-37,C
5068953,-38,C
5068953,-39,C
5068953,-40,C
5068953,-41,C
5068953,-42,C
5068953,-43,C
5068953,-44,C
5068953,-45,C
5068953,-46,0
5068953,-47,0
5068953,-48,0
5068953,-49,0
5068953,-50,X
5068954,-8,X
5068954,-9,X
5068954,-10,X
5068954,-11,X
5068954,-12,X
5068954,-13,X
5068954,-14,X
5068954,-15,X
5068954,-16,X
5068954,-17,X
5068954,-18,X
5068954,-19,X
5068954,-20,X
5068954,-21,X
5068954,-22,X
5068954,-23,X
5068954,-24,X
5068954,-25,X
5068954,-26,X
5068954,-27,X
5068954,-28,X
5068954,-29,X
5068954,-30,X
5068954,-31,X
5068954,-32,X
5068954,-33,X
5068954,-34,X
5068954,-35,X
5068955,-24,X
5068955,-25,X
5068955,-26,X
5068955,-27,X
5068955,-28,X
5068955,-29,X
5068955,-30,X
5068955,-31,X
5068955,-32,X
5068955,-33,X
5068955,-34,X
5068955,-35,X
5068955,-36,X
5068955,-37,X
5068955,-38,X
5068955,-39,X
5068955,-40,X
5068955,-41,X
5068955,-42,X
5068955,-43,X
5068955,-44,X
5068955,-45,X
5068955,-46,X
5068955,-47,X
5068955,-48,X
5068955,-49,X
5068955,-50,X
5068955,-51,X
5068957,0,C
5068957,-1,C
5068957,-2,C
5068957,-3,C
5068957,-4,C
5068957,-5,C
5068957,-6,C
5068957,-7,C
5068957,-8,C
5068957,-9,C
5068957,-10,C
5068957,-11,C
5068957,-12,C
5068957,-13,C
5068957,-14,C
5068957,-15,C
5068957,-16,C
5068957,-17,C
5068957,-18,C
5068957,-19,C
5068957,-20,C
5068957,-21,C
5068957,-22,C
5068957,-23,C
5068957,-24,C
5068957,-25,C
5068957,-26,C
5068957,-27,C
5068957,-28,C
5068957,-29,C
5068957,-30,0
5068957,-31,0
5068957,-32,0
5068957,-33,0
5068957,-34,0
5068957,-35,0
5068957,-36,0
5068957,-37,0
5068957,-38,0
5068957,-39,0
5068957,-40,0
5068957,-41,0
5068957,-42,0
5068957,-43,0
5068957,-44,0
5068957,-45,0
5068957,-46,0
5068957,-47,0
5068957,-48,0
5068959,0,1
5068959,-1,0
5068959,-2,0
5068959,-3,0
5068959,-4,0
5068959,-5,0
5068959,-6,0
5068959,-7,0
5068959,-8,0
5068959,-9,0
5068959,-10,0
5068959,-11,0
5068959,-12,0
5068959,-13,0
5068959,-14,0
5068959,-15,0
5068959,-16,0
5068959,-17,0
5068959,-18,0
5068959,-19,0
5068959,-20,0
5068959,-21,0
5068959,-22,0
5068959,-23,X
5068959,-24,X
5068959,-25,X
5068959,-26,X
5068959,-27,X
5068959,-28,X
5068959,-29,X
5068959,-30,X
5068959,-31,X
5068959,-32,X
5068959,-33,X
5068959,-34,X
5068959,-35,X
5068959,-36,X
5068959,-37,X
5068959,-38,X
5068962,-4,C
5068962,-5,C
5068962,-6,C
5068962,-7,C
5068962,-8,C
5068962,-9,C
5068962,-10,C
5068962,-11,C
5068962,-12,C
5068962,-13,C
5068962,-14,C
5068962,-15,C
5068962,-16,C
5068962,-17,C
5068962,-18,C
5068962,-19,C
5068962,-20,C
5068962,-21,C
5068962,-22,C
5068962,-23,C
5068962,-24,C
5068962,-25,C
5068962,-26,C
5068962,-27,C
5068962,-28,C
5068962,-29,C
5068962,-30,C
5068962,-31,C
5068962,-32,C
5068962,-33,C
5068962,-34,C
5068962,-35,C
5068962,-36,C
5068962,-37,C
5068962,-38,C
5068962,-39,C
5068962,-40,C
5068962,-41,C
5068962,-42,C
5068962,-43,C
5068962,-44,C
5068962,-45,C
5068962,-46,C
5068962,-47,C
5068962,-48,C
5068962,-49,C
5068962,-50,C
5068962,-51,C
5068962,-52,C
5068962,-53,C
5068962,-54,0
5068962,-55,0
5068962,-56,0
5068962,-57,0
5068963,0,0
5068963,-1,1
5068963,-2,1
5068963,-3,0
5068963,-4,0
5068963,-5,0
5068963,-6,0
5068963,-7,0
5068963,-8,0
5068963,-9,0
5068963,-10,0
5068963,-11,0
5068963,-12,1
5068963,-13,1
5068963,-14,X
5068963,-15,X
5068964,0,C
5068964,-1,C
5068964,-2,C
5068964,-3,C
5068964,-4,C
5068964,-5,C
5068964,-6,C
5068964,-7,C
5068964,-8,C
5068964,-9,C
5068964,-10,C
5068964,-11,C
5068964,-12,C
5068964,-13,C
5068964,-14,C
5068964,-15,C
5068964,-16,C
5068964,-17,C
5068964,-18,C
5068964,-19,C
5068964,-20,C
5068964,-21,C
5068964,-22,C
5068964,-23,0
5068964,-24,0
5068964,-25,0
5068964,-26,0
5068966,-21,0
5068966,-22,X
5068966,-23,0
5068966,-24,0
5068966,-25,0
5068966,-26,0
5068966,-27,X
5068966,-28,0
5068966,-29,X
5068966,-30,0
5068966,-31,X
5068966,-32,0
5068966,-33,X
5068966,-34,X
5068966,-35,X
5068966,-36,0
5068966,-37,0
5068966,-38,0
5068966,-39,X
5068966,-40,0
5068966,-41,0
5068966,-42,0
5068966,-43,0
5068966,-44,0
5068966,-45,0
5068966,-46,X
5068966,-47,0
5068966,-48,X
5068966,-49,0
5068966,-50,0
5068966,-51,0
5068966,-52,X
5068967,-4,C
5068967,-5,C
5068967,-6,C
5068967,-7,C
5068967,-8,C
5068967,-9,C
5068967,-10,C
5068967,-11,C
5068967,-12,C
5068967,-13,C
5068967,-14,C
5068967,-15,C
5068967,-16,C
5068967,-17,C
5068967,-18,1
5068967,-19,0
5068967,-20,0
5068967,-21,0
5068967,-22,0
5068967,-23,0
5068967,-24,0
5068967,-25,0
5068967,-26,0
5068967,-27,0
5068967,-28,0
5068967,-29,0
5068967,-30,0
5068968,-21,0
5068968,-22,X
5068968,-23,0
5068968,-24,0
5068968,-25,0
5068968,-26,0
5068968,-27,X
5068968,-28,0
5068968,-29,X
5068968,-30,0
5068968,-31,X
5068968,-32,0
5068968,-33,X
5068968,-34,X
5068968,-35,X
5068968,-36,0
5068968,-37,0
5068968,-38,0
5068968,-39,X
5068968,-40,0
5068968,-41,0
5068968,-42,0
5068968,-43,0
5068968,-44,0
5068968,-45,0
5068968,-46,X
5068968,-47,0
5068968,-48,X
5068968,-49,0
5068968,-50,0
5068968,-51,0
5068968,-52,X
5068971,-41,X
5068971,-42,0
5068971,-43,0
5068971,-44,0
5068971,-45,X
5068971,-46,0
5068971,-47,X
5068971,-48,X
5068971,-49,0
5068971,-50,0
5068971,-51,X
5068971,-52,0
5068971,-53,X
5068971,-54,0
5068971,-55,0
5068971,-56,X
5068971,-57,0
5068971,-58,0
5068971,-59,X
5068972,0,0
5068972,-1,0
5068973,0,0
5068973,-1,0
5068973,-2,0
5068973,-3,X
5068973,-4,0
5068973,-5,X
5068973,-6,X
5068973,-7,0
5068973,-8,0
5068973,-9,X
5068973,-10,0
5068973,-11,X
5068973,-12,0
5068973,-13,0
5068973,-14,X
5068973,-15,0
5068973,-16,0
5068973,-17,X
5068974,-30,X
5068974,-31,0
5068975,-25,X
5068975,-26,0
5068976,0,0
5068976,-1,0
5068976,-2,X
5068976,-3,0
5068976,-4,0
5068976,-5,X
5068978,0,0
5068978,-1,0
5068978,-2,0
5068978,-3,X
5068978,-4,0
5068978,-5,X
5068978,-6,0
5068978,-7,0
5068978,-8,X
5068978,-9,0
5068978,-10,X
5068978,-11,0
5068978,-12,X
5068978,-13,0
5068978,-14,X
5068978,-15,0
5068978,-16,X
5068978,-17,0
5068978,-18,X
5068978,-19,0
5068978,-20,0
5068978,-21,0
5068978,-22,X
5068978,-23,0
5068978,-24,X
5068978,-25,X
5068978,-26,X
5068978,-27,0
5068978,-28,0
5068978,-29,0
5068978,-30,X
5068978,-31,0
5068978,-32,X
5068978,-33,0
5068978,-34,X
5068978,-35,0
5068978,-36,X
5068978,-37,X
5068979,0,C
5068979,-1,C
5068979,-2,C
5068979,-3,C
5068979,-4,C
5068979,-5,C
5068979,-6,C
5068979,-7,C
5068979,-8,C
5068979,-9,C
5068979,-10,C
5068979,-11,C
5068979,-12,C
5068979,-13,C
5068979,-14,C
5068979,-15,C
5068979,-16,C
5068979,-17,C
5068979,-18,C
5068979,-19,C
5068979,-20,C
5068979,-21,C
5068979,-22,C
5068979,-23,C
5068979,-24,C
5068979,-25,C
5068979,-26,C
5068979,-27,C
5068979,-28,C
5068979,-29,C
5068979,-30,C
5068979,-31,1
5068979,-32,0
5068979,-33,0
5068979,-34,0
5068979,-35,0
5068979,-36,0
5068979,-37,0
5068979,-38,0
5068979,-39,0
5068979,-40,0
5068979,-41,0
5068979,-42,0
5068979,-43,0
5068980,0,X
5068980,-1,0
5068980,-2,X
5068980,-3,X
5068980,-4,X
5068980,-5,0
5068980,-6,0
5068980,-7,0
5068980,-8,X
5068980,-9,0
5068980,-10,X
5068980,-11,0
5068980,-12,X
5068980,-13,0
5068980,-14,X
5068980,-15,X
5068981,0,0
5068981,-1,0
5068981,-2,0
5068981,-3,X
5068981,-4,X
5068981,-5,X
5068981,-6,X
5068981,-7,X
5068981,-8,X
5068981,-9,X
5068981,-10,X
5068981,-11,X
5068981,-12,X
5068981,-13,X
5068981,-14,X
5068982,0,0
5068982,-1,0
5068982,-2,0
5068982,-3,0
5068982,-4,0
5068982,-5,0
5068982,-6,0
5068982,-7,0
5068982,-8,0
5068982,-9,0
5068982,-10,0
5068982,-11,0
5068982,-12,0
5068982,-13,0
5068982,-14,0
5068982,-15,0
5068982,-16,0
5068982,-17,0
5068982,-18,0
5068982,-19,0
5068982,-20,0
5068982,-21,0
5068982,-22,0
5068982,-23,0
5068983,0,0
5068983,-1,0
5068984,0,0
5068984,-1,0
5068984,-2,0
5068984,-3,0
5068984,-4,0
5068984,-5,0
5068984,-6,0
5068984,-7,0
5068984,-8,0
5068984,-9,0
5068984,-10,0
5068984,-11,0
5068984,-12,0
5068984,-13,0
5068984,-14,0
5068984,-15,0
5068984,-16,0
5068984,-17,0
5068984,-18,0
5068984,-19,0
5068986,-13,C
5068986,-14,C
5068986,-15,C
5068986,-16,C
5068986,-17,C
5068986,-18,C
5068986,-19,C
5068986,-20,C
5068986,-21,C
5068986,-22,C
5068986,-23,C
5068986,-24,C
5068986,-25,C
5068986,-26,C
5068986,-27,C
5068986,-28,C
5068986,-29,C
5068986,-30,C
5068986,-31,C
5068986,-32,0
5068986,-33,0
5068986,-34,0
5068986,-35,0
5068986,-36,0
5068986,-37,0
5068986,-38,0
5068986,-39,0
5068986,-40,0
5068986,-41,0
5068988,0,0
5068988,-1,0
5068988,-2,0
5068988,-3,0
5068988,-4,0
5068988,-5,0
5068988,-6,0
5068988,-7,X
5068989,0,0
5068989,-1,0
5068989,-2,0
5068989,-3,0
5068989,-4,0
5068989,-5,0
5068989,-6,0
5068989,-7,0
5068990,0,X
5068990,-1,X
5068990,-2,X
5068990,-3,X
5068990,-4,X
5068990,-5,X
5068990,-6,X
5068990,-7,X
5068990,-8,X
5068990,-9,X
5068991,0,C
5068991,-1,C
5068991,-2,C
5068991,-3,C
5068991,-4,C
5068991,-5,C
5068991,-6,C
5068991,-7,C
5068991,-8,C
5068991,-9,0
5068991,-10,0
5068991,-11,0
5068991,-12,0
5068991,-13,0
5068991,-14,0
5068991,-15,0
5068991,-16,0
5068991,-17,0
5068991,-18,X
5068992,0,X
5068992,-1,X
5068992,-2,X
5068992,-3,X
5068992,-4,X
5068992,-5,X
5068992,-6,X
5068992,-7,X
5068992,-8,X
5068992,-9,X
5068992,-10,X
5068992,-11,X
5068992,-12,X
5068992,-13,X
5068992,-14,X
5068992,-15,X
5068992,-16,X
5068992,-17,X
5068992,-18,X
5068992,-19,X
5068992,-20,X
5068992,-21,X
5068992,-22,X
5068992,-23,X
5068992,-24,X
5068992,-25,X
5068992,-26,X
5068992,-27,X
5068992,-28,X
5068993,-22,C
5068993,-23,C
5068993,-24,C
5068993,-25,C
5068993,-26,C
5068993,-27,C
5068993,-28,C
5068993,-29,C
5068993,-30,C
5068993,-31,C
5068993,-32,0
5068993,-33,0
5068993,-34,0
5068993,-35,0
5068993,-36,0
5068993,-37,0
5068993,-38,0
5068993,-39,0
5068993,-40,0
5068993,-41,0
5068993,-42,0
5068993,-43,0
5068993,-44,0
5068993,-45,0
5068993,-46,0
5068993,-47,0
5068993,-48,0
5068993,-49,0
5068993,-50,0
5068993,-51,0
5068993,-52,0
5068993,-53,0
5068993,-54,0
5068993,-55,0
5068995,0,0
5068995,-1,0
5068995,-2,0
5068995,-3,0
5068995,-4,0
5068995,-5,0
5068995,-6,0
5068995,-7,0
5068995,-8,0
5068995,-9,0
5068995,-10,0
5068995,-11,0
5068995,-12,0
5068995,-13,0
5068995,-14,0
5068995,-15,0
5068995,-16,0
5068995,-17,0
5068995,-18,0
5068996,0,0
5068996,-1,0
5068996,-2,0
5068997,-21,C
5068997,-22,C
5068997,-23,C
5068997,-24,C
5068997,-25,C
5068997,-26,C
5068997,-27,C
5068997,-28,C
5068997,-29,C
5068997,-30,C
5068997,-31,0
5068997,-32,0
5068997,-33,0
5068997,-34,0
5068997,-35,0
5068997,-36,0
5068997,-37,0
5068997,-38,0
5068997,-39,0
5068997,-40,0
5068997,-41,0
5068997,-42,0
5068997,-43,0
5068997,-44,0
5068997,-45,0
5068997,-46,0
5068997,-47,0
5068997,-48,0
5068997,-49,0
5068997,-50,0
5068997,-51,0
5068997,-52,0
5068997,-53,0
5068997,-54,0
5068998,0,1
5068998,-1,0
5068998,-2,0
5068998,-3,0
5068998,-4,0
5068998,-5,0
5068998,-6,0
5068999,-17,C
5068999,-18,C
5068999,-19,C
5068999,-20,C
5068999,-21,C
5068999,-22,C
5068999,-23,C
5068999,-24,0
5068999,-25,0
5068999,-26,0
5068999,-27,0
5068999,-28,0
5068999,-29,0
5068999,-30,0
5068999,-31,0
5068999,-32,0
5068999,-33,0
5069000,0,C
5069000,-1,C
5069000,-2,C
5069000,-3,C
5069000,-4,C
5069000,-5,C
5069000,-6,C
5069000,-7,C
5069000,-8,C
5069000,-9,C
5069000,-10,0
5069000,-11,0
5069000,-12,0
5069000,-13,0
5069000,-14,0
5069000,-15,0
5069000,-16,0
5069000,-17,0
5069000,-18,0
5069000,-19,0
5069000,-20,0
5069000,-21,0
5069000,-22,0
5069000,-23,0
5069000,-24,0
5069000,-25,0
5069000,-26,0
5069000,-27,0
5069000,-28,0
5069000,-29,0
5069000,-30,0
5069000,-31,0
5069000,-32,0
5069000,-33,0
5069001,0,C
5069001,-1,C
5069001,-2,C
5069001,-3,C
5069001,-4,C
5069001,-5,C
5069001,-6,C
5069001,-7,C
5069001,-8,C
5069001,-9,C
5069001,-10,C
5069001,-11,C
5069001,-12,C
5069001,-13,C
5069001,-14,C
5069001,-15,C
5069001,-16,C
5069001,-17,C
5069001,-18,C
5069001,-19,C
5069001,-20,C
5069001,-21,C
5069001,-22,C
5069001,-23,C
5069001,-24,C
5069001,-25,C
5069001,-26,C
5069001,-27,C
5069001,-28,C
5069001,-29,C
5069001,-30,C
5069001,-31,C
5069001,-32,C
5069001,-33,C
5069001,-34,C
5069001,-35,C
5069001,-36,C
5069001,-37,C
5069001,-38,C
5069001,-39,C
5069001,-40,C
5069001,-41,C
5069001,-42,0
5069001,-43,0
5069001,-44,0
5069001,-45,0
5069002,-5,C
5069002,-6,C
5069002,-7,0
5069002,-8,0
5069002,-9,1
5069002,-10,0
5069002,-11,0
5069003,0,C
5069003,-1,C
5069003,-2,0
5069003,-3,0
5069003,-4,1
5069003,-5,0
5069003,-6,0
5069004,0,C
5069004,-1,C
5069004,-2,C
5069004,-3,C
5069004,-4,C
5069004,-5,C
5069004,-6,C
5069004,-7,C
5069004,-8,C
5069004,-9,C
5069004,-10,C
5069004,-11,C
5069004,-12,C
5069004,-13,C
5069004,-14,C
5069004,-15,C
5069004,-16,C
5069004,-17,C
5069004,-18,C
5069004,-19,C
5069004,-20,C
5069004,-21,C
5069004,-22,C
5069004,-23,C
5069004,-24,C
5069004,-25,C
5069004,-26,C
5069004,-27,C
5069004,-28,0
5069004,-29,0
5069004,-30,0
5069004,-31,0
5069004,-32,0
5069004,-33,0
5069005,0,C
5069005,-1,C
5069005,-2,C
5069005,-3,C
5069005,-4,0
5069005,-5,0
5069005,-6,0
5069005,-7,0
5069005,-8,0
5069005,-9,0
5069006,0,0
5069006,-1,0
5069006,-2,0
5069006,-3,0
5069007,0,C
5069007,-1,C
5069007,-2,C
5069007,-3,C
5069007,-4,C
5069007,-5,C
5069007,-6,C
5069007,-7,C
5069007,-8,C
5069007,-9,C
5069007,-10,C
5069007,-11,C
5069007,-12,C
5069007,-13,C
5069007,-14,C
5069007,-15,C
5069007,-16,C
5069007,-17,C
5069007,-18,C
5069007,-19,C
5069007,-20,C
5069007,-21,0
5069007,-22,0
5069007,-23,0
5069007,-24,0
5069007,-25,0
5069007,-26,0
5069008,0,C
5069008,-1,C
5069008,-2,C
5069008,-3,C
5069008,-4,0
5069008,-5,0
5069008,-6,0
5069008,-7,0
5069008,-8,0
5069008,-9,0
5069009,-1,C
5069009,-2,C
5069009,-3,C
5069009,-4,C
5069009,-5,C
5069009,-6,C
5069009,-7,C
5069009,-8,C
5069009,-9,C
5069009,-10,C
5069009,-11,C
5069009,-12,C
5069009,-13,0
5069009,-14,0
5069010,0,C
5069010,-1,C
5069010,-2,C
5069010,-3,C
5069010,-4,C
5069010,-5,C
5069010,-6,C
5069010,-7,C
5069010,-8,C
5069010,-9,C
5069010,-10,C
5069010,-11,C
5069010,-12,0
5069010,-13,0
5069011,0,C
5069011,-1,C
5069011,-2,C
5069011,-3,C
5069011,-4,C
5069011,-5,C
5069011,-6,C
5069011,-7,C
5069011,-8,C
5069011,-9,C
5069011,-10,C
5069011,-11,C
5069011,-12,C
5069011,-13,C
5069011,-14,C
5069011,-15,C
5069011,-16,C
5069011,-17,C
5069011,-18,C
5069011,-19,C
5069011,-20,C
5069011,-21,C
5069011,-22,C
5069011,-23,C
5069011,-24,C
5069011,-25,C
5069011,-26,C
5069011,-27,C
5069011,-28,C
5069011,-29,C
5069011,-30,C
5069011,-31,C
5069011,-32,C
5069011,-33,C
5069011,-34,C
5069011,-35,C
5069011,-36,C
5069011,-37,C
5069011,-38,C
5069011,-39,C
5069011,-40,C
5069011,-41,C
5069011,-42,C
5069011,-43,C
5069011,-44,C
5069011,-45,C
5069011,-46,0
5069011,-47,0
5069011,-48,0
5069011,-49,0
5069011,-50,0
5069011,-51,0
5069011,-52,0
5069011,-53,0
5069011,-54,0
5069011,-55,0
5069012,0,C
5069012,-1,C
5069012,-2,C
5069012,-3,C
5069012,-4,C
5069012,-5,C
5069012,-6,C
5069012,-7,C
5069012,-8,C
5069012,-9,C
5069012,-10,C
5069012,-11,C
5069012,-12,C
5069012,-13,C
5069012,-14,C
